condition,county,cylinders,fuel,drive,Suma de id,manufacturer,model,Suma de odometer,Suma de price,size,title_status,transmission,type,VIN,Suma de year
good,United states,4 cylinders,gas,fwd,14616427074,mazda,mazdaspeed 3,284000,12000,compact,clean,manual,hatchback,JM1BL1K42B1405246,4022
good,United states,4 cylinders,gas,fwd,7312219000,mazda,protege,158321,2000,compact,clean,manual,sedan,JM1BJ222710446566,2001
good,United states,4 cylinders,gas,fwd,21937348411,mazda,protege5,400857,13764,compact,clean,other,hatchback,JM1BJ246221476389,6006
good,United states,4 cylinders,gas,fwd,7315045267,mazda,tribute es,200000,350,mid-size,missing,automatic,SUV,4F2CZ06124KM01871,2004
good,United states,4 cylinders,gas,fwd,14608448364,mazda,tribute i,226928,12990,mid-size,clean,automatic,SUV,4F2CY0C7XAKM01060,4020
good,United states,4 cylinders,gas,fwd,7315038983,mercedes-benz,benz c250 sport,81000,13500,compact,clean,automatic,other,WDDGF4HB5EA954499,2014
good,United states,4 cylinders,gas,fwd,7315786400,mercury,capri,130712,3890,compact,clean,automatic,convertible,6MPCT01Z2P8640751,1993
good,United states,4 cylinders,gas,fwd,7310764616,mercury,capri,126000,2500,compact,clean,manual,convertible,6MPCT01Z9N8603841,1992
good,United states,4 cylinders,gas,fwd,7312972805,mercury,mariner,90800,6400,full-size,clean,automatic,SUV,4M2CU87729KJ15505,2009
good,United states,4 cylinders,gas,fwd,7315487014,mercury,mariner,169000,3400,mid-size,clean,automatic,SUV,4M2CN8B71AKJ08554,2010
good,United states,4 cylinders,gas,fwd,7313476382,mercury,mariner,141226,6990,mid-size,clean,automatic,SUV,4M2CN8B7XAKJ20153,2010
good,United states,4 cylinders,gas,fwd,7315042052,mercury,mariner,134028,6995,sub-compact,clean,automatic,SUV,4M2CN8B72AKJ30367,2010
good,United states,4 cylinders,gas,fwd,7314073484,mini,clubman cooper hatchback,90392,9995,compact,clean,automatic,hatchback,WMWSV3C5XBTY15470,2011
good,United states,4 cylinders,gas,fwd,7314548759,mini,cooper,105000,5400,compact,clean,manual,mini-van,WMWRF33455TF60236,2005
good,United states,4 cylinders,gas,fwd,7310895410,mini,cooper,55578,14988,mid-size,clean,automatic,convertible,WMWZP3C59DT705392,2013
good,United states,4 cylinders,gas,fwd,7314292577,mini,cooper,53056,6995,mid-size,clean,automatic,coupe,WMWMF33547TT51623,2007
good,United states,4 cylinders,gas,fwd,7316143695,mini,cooper,86769,5995,sub-compact,clean,automatic,hatchback,WMWMF3C59ATZ22692,2010
good,United states,4 cylinders,gas,fwd,7316136076,mini,cooper,153036,4995,sub-compact,clean,manual,coupe,WMWRE33526TL21026,2006
good,United states,4 cylinders,gas,fwd,7309226957,mini,cooper clubman,108000,4500,compact,clean,automatic,coupe,WMWML33579TX36024,2009
good,United states,4 cylinders,gas,fwd,7315595208,mini,cooper clubman,76991,7600,compact,clean,automatic,coupe,WMWML33588TN67582,2008
good,United states,4 cylinders,gas,fwd,7313034146,mini,cooper convertible,80000,7230,compact,clean,automatic,convertible,WMWMF73589TT99197,2009
good,United states,4 cylinders,gas,fwd,21935510734,mini,cooper countryman,350049,31764,compact,clean,automatic,wagon,WMWZC3C52DWP22285,6039
good,United states,4 cylinders,gas,fwd,7310645296,mini,cooper hardtop,100738,7588,compact,clean,other,hatchback,WMWRC33536TK70125,2006
good,United states,4 cylinders,gas,fwd,7316439308,mini,cooper hardtop,128542,3000,sub-compact,clean,manual,coupe,WMWMF3C51ATU77087,2010
good,United states,4 cylinders,gas,fwd,7316174706,mini,cooper hardtop,109377,4800,sub-compact,clean,manual,hatchback,WMWMF33539TU71917,2009
good,United states,4 cylinders,gas,fwd,7310826972,mini,cooper s,118129,6939,compact,clean,automatic,hatchback,WMWMF73539TW87404,2009
good,United states,4 cylinders,gas,fwd,7315814658,mini,cooper s,26500,7418,compact,clean,automatic,hatchback,WMWRE33556TJ39787,2006
good,United states,4 cylinders,gas,fwd,7316068572,mitsubishi,eclipse,180917,2700,compact,clean,manual,convertible,4A3AX35G2VE145426,1997
good,United states,4 cylinders,gas,fwd,7314938392,mitsubishi,eclipse,72000,5950,compact,clean,manual,hatchback,4A3AK24F17E042681,2007
good,United states,4 cylinders,gas,fwd,7313580221,mitsubishi,eclipse,126146,1200,full-size,clean,manual,hatchback,4A3AC74H03E175616,2003
good,United states,4 cylinders,gas,fwd,7304763087,mitsubishi,eclipse spyder,87279,4500,sub-compact,salvage,automatic,hatchback,4A37L5EF6BE003679,2011
good,United states,4 cylinders,gas,fwd,7316059128,mitsubishi,lancer gts,115568,4800,compact,clean,manual,sedan,JA3AU86W39U033050,2009
good,United states,4 cylinders,gas,fwd,7314701788,mitsubishi,mirage de,122000,5500,compact,clean,automatic,SUV,ML32A3HJ8FH041428,2015
good,United states,4 cylinders,gas,fwd,7313779317,mitsubishi,outlander,175578,3300,compact,clean,automatic,SUV,JA4LX31F85U020598,2005
good,United states,4 cylinders,gas,fwd,7314515519,nissan,altima,111901,6450,compact,clean,automatic,coupe,1N4AL2EPXAC136770,2010
good,United states,4 cylinders,gas,fwd,7315506750,nissan,altima,82057,5987,compact,clean,manual,sedan,3N1AB7AP9DL731394,2013
good,United states,4 cylinders,gas,fwd,7302724618,nissan,altima,165237,4675,full-size,clean,automatic,sedan,1N4AL21E08N443223,2008
good,United states,4 cylinders,gas,fwd,7313791321,nissan,altima,183082,3900,full-size,clean,automatic,sedan,1N4AL2AP0AN413470,2010
good,United states,4 cylinders,gas,fwd,7313336686,nissan,altima,179000,6500,full-size,clean,automatic,sedan,1N4AL3AP3DC208845,2012
good,United states,4 cylinders,gas,fwd,7307851919,nissan,altima,98950,9950,full-size,clean,automatic,sedan,1N4AL3AP3FC208573,2015
good,United states,4 cylinders,gas,fwd,7314571679,nissan,altima,133900,8500,full-size,clean,automatic,sedan,1N4AL3AP8GC141485,2016
good,United states,4 cylinders,gas,fwd,7302722327,nissan,altima,177855,7995,full-size,clean,automatic,sedan,1N4AL3AP8GC258337,2016
good,United states,4 cylinders,gas,fwd,7302883337,nissan,altima,38000,8900,full-size,rebuilt,automatic,sedan,1N4AL3AP3FC154224,2015
good,United states,4 cylinders,gas,fwd,14633217613,nissan,altima,300000,7600,full-size,salvage,automatic,sedan,1N4AL2AP3CN444165,4024
good,United states,4 cylinders,gas,fwd,7306927706,nissan,altima,138093,7995,mid-size,clean,automatic,coupe,1N4AL2EP5CC176726,2012
good,United states,4 cylinders,gas,fwd,21941563974,nissan,altima,415371,17985,mid-size,clean,automatic,coupe,1N4AL2EPXAC100111,6030
good,United states,4 cylinders,gas,fwd,7304349785,nissan,altima,160600,5950,mid-size,clean,automatic,sedan,1N4AL21E19N446536,2009
good,United states,4 cylinders,gas,fwd,7304886744,nissan,altima,183187,4995,mid-size,clean,automatic,sedan,1N4AL21E28N512171,2008
good,United states,4 cylinders,gas,fwd,7314714256,nissan,altima,78372,6995,mid-size,clean,automatic,sedan,1N4AL21E57C158933,2007
good,United states,4 cylinders,gas,fwd,7311522182,nissan,altima,115202,6500,mid-size,clean,automatic,sedan,1N4AL21E68C280721,2008
good,United states,4 cylinders,gas,fwd,14609565011,nissan,altima,419652,7390,mid-size,clean,automatic,sedan,1N4AL21E87N430153,4014
good,United states,4 cylinders,gas,fwd,7316133991,nissan,altima,155466,6995,mid-size,clean,automatic,sedan,1N4AL2AP5CN404010,2012
good,United states,4 cylinders,gas,fwd,7311436539,nissan,altima,215000,2500,mid-size,clean,automatic,sedan,1N4AL2AP6AC132611,2010
good,United states,4 cylinders,gas,fwd,7314295915,nissan,altima,142828,7450,mid-size,clean,automatic,sedan,1N4AL2AP8CN411677,2012
good,United states,4 cylinders,gas,fwd,7315783429,nissan,altima,94714,8990,mid-size,clean,automatic,sedan,1N4AL3AP1FN397616,2015
good,United states,4 cylinders,gas,fwd,14623118210,nissan,altima,277116,13000,mid-size,clean,automatic,sedan,1N4AL3AP3DC905206,4026
good,United states,4 cylinders,gas,fwd,7314262478,nissan,altima,62900,11800,mid-size,clean,automatic,sedan,1N4AL3AP4FC248435,2015
good,United states,4 cylinders,gas,fwd,14631639155,nissan,altima,187576,18000,mid-size,clean,automatic,sedan,1N4AL3AP9DC103081,4026
good,United states,4 cylinders,gas,fwd,14607849827,nissan,altima,237302,15000,mid-size,clean,automatic,sedan,1N4AL3APXDC261669,4026
good,United states,4 cylinders,gas,fwd,7316299248,nissan,altima,123061,4000,mid-size,rebuilt,automatic,sedan,1N4AL3APXFN348253,2015
good,United states,4 cylinders,gas,fwd,7315233107,nissan,altima,59000,5900,mid-size,rebuilt,automatic,sedan,IN4AL2AP6CN546236,2012
good,United states,4 cylinders,gas,fwd,7316921001,nissan,altima 2.5 s,101000,3000,compact,clean,automatic,sedan,1N4AL11D36N437866,2006
good,United states,4 cylinders,gas,fwd,7312723402,nissan,altima 2.5 s,124520,6450,full-size,clean,automatic,sedan,1N4AL2AP5CN544980,2012
good,United states,4 cylinders,gas,fwd,7313911683,nissan,altima 2.5 s,116000,4250,mid-size,clean,automatic,sedan,1N4AL21E88N551203,2008
good,United states,4 cylinders,gas,fwd,14630757880,nissan,altima 2.5 s,314000,12500,mid-size,clean,automatic,sedan,1N4AL3AP6DC141528,4026
good,United states,4 cylinders,gas,fwd,7315265606,nissan,altima 2.5 s,92625,8900,mid-size,clean,automatic,sedan,1N4AL3AP7EC112461,2014
good,United states,4 cylinders,gas,fwd,7316239566,nissan,altima 2.5 sl,152000,4000,full-size,clean,automatic,sedan,1N4AL2AP7BN436472,2011
good,United states,4 cylinders,gas,fwd,7316074899,nissan,altima 2.5 sl,133760,7500,mid-size,clean,automatic,sedan,1N4AL2AP9BN417387,2011
good,United states,4 cylinders,gas,fwd,7316795364,nissan,altima 2.5 sl,205000,5500,mid-size,clean,automatic,sedan,1N4AL3AP3EC121416,2014
good,United states,4 cylinders,gas,fwd,7307214171,nissan,altima 2.5 sr,52467,15598,full-size,clean,automatic,sedan,1N4AL3AP2HC216022,2017
good,United states,4 cylinders,gas,fwd,7304311006,nissan,altima 2.5s,127997,6995,mid-size,clean,automatic,sedan,1N4AL21E28N555683,2008
good,United states,4 cylinders,gas,fwd,7315544635,nissan,altima 2.5s,62474,8000,mid-size,clean,automatic,sedan,1N4AL2AP7CC256065,2012
good,United states,4 cylinders,gas,fwd,7316812964,nissan,altima 2.5s,194500,2750,mid-size,clean,manual,sedan,1N4AL11E35N451256,2005
good,United states,4 cylinders,gas,fwd,7316800923,nissan,altima s,90900,9498,full-size,clean,automatic,sedan,1N4AL3AP8GC210126,2016
good,United states,4 cylinders,gas,fwd,14621067783,nissan,altima s,218936,18596,mid-size,clean,automatic,sedan,1N4AL3AP4FC424898,4030
good,United states,4 cylinders,gas,fwd,7304424803,nissan,altima sl,90802,6200,compact,clean,automatic,sedan,1N4AL21E89N506781,2009
good,United states,4 cylinders,gas,fwd,7316246895,nissan,altima sl,156992,6900,full-size,clean,automatic,sedan,1N4AL3AP9DN587466,2013
good,United states,4 cylinders,gas,fwd,14615347761,nissan,altima sv,267996,17996,mid-size,clean,automatic,sedan,1N4AL3AP7EC284702,4028
good,United states,4 cylinders,gas,fwd,7315348836,nissan,centra sr,93985,2850,compact,clean,automatic,sedan,3N1AB7AP8EL681492,2014
good,United states,4 cylinders,gas,fwd,7316198562,nissan,cube,95418,6200,compact,clean,automatic,sedan,JN8AZ28R89T110335,2009
good,United states,4 cylinders,gas,fwd,7301998715,nissan,cube s,131908,5995,mid-size,clean,automatic,SUV,JN8AZ2KR8BT207968,2011
good,United states,4 cylinders,gas,fwd,7311282105,nissan,cube s,136818,4934,mid-size,clean,manual,wagon,JN8AZ2KR6AT167940,2010
good,United states,4 cylinders,gas,fwd,7314143776,nissan,juke,22722,11995,compact,clean,automatic,SUV,JN8AF5MRXET355695,2014
good,United states,4 cylinders,gas,fwd,7316807365,nissan,juke nismo,77622,11000,mid-size,clean,manual,wagon,JN8AF5MR4DT226544,2013
good,United states,4 cylinders,gas,fwd,7314517681,nissan,murano,124311,6995,full-size,clean,automatic,SUV,JN8AZ18U49W024257,2009
good,United states,4 cylinders,gas,fwd,7316784729,nissan,nv200,96593,14950,full-size,clean,automatic,van,3N6CM0KN5JK696016,2018
good,United states,4 cylinders,gas,fwd,7312103032,nissan,nv200,20130,18500,full-size,clean,automatic,van,3N6CM0KN9GK693855,2016
good,United states,4 cylinders,gas,fwd,36567450590,nissan,nv200,514065,67995,full-size,clean,automatic,van,3N6CM0KNXFK700634,10075
good,United states,4 cylinders,gas,fwd,29264855088,nissan,nv200 cargo van,166982,71376,sub-compact,clean,automatic,mini-van,3N6CM0KN4HK710563,8068
good,United states,4 cylinders,gas,fwd,7312175355,nissan,nx 2000 t top,90120,4000,compact,clean,automatic,hatchback,JN1GB36C8NU103648,1992
good,United states,4 cylinders,gas,fwd,7307190769,nissan,rogue,105961,9997,full-size,clean,automatic,SUV,5N1AT2MT4FC751584,2015
good,United states,4 cylinders,gas,fwd,7310019193,nissan,rogue,186276,5895,full-size,clean,automatic,SUV,JN8AS58T18W022967,2008
good,United states,4 cylinders,gas,fwd,7306405536,nissan,rogue,118212,6995,mid-size,clean,automatic,SUV,JN8AS5MV5DW135810,2013
good,United states,4 cylinders,gas,fwd,7314962211,nissan,rogue s,116000,6900,full-size,clean,automatic,SUV,JN8AS5MVXCW711518,2012
good,United states,4 cylinders,gas,fwd,7314583885,nissan,rogue sv,120211,12900,full-size,clean,automatic,SUV,5N1AT2MT4EC795289,2014
good,United states,4 cylinders,gas,fwd,7315953149,nissan,sentra,214348,1600,compact,clean,automatic,sedan,1N4AB41D8TC781169,1996
good,United states,4 cylinders,gas,fwd,7305933333,nissan,sentra,98003,4200,compact,clean,automatic,sedan,3N1AB61E19L621665,2009
good,United states,4 cylinders,gas,fwd,7314066490,nissan,sentra,147859,3499,compact,clean,automatic,sedan,3N1AB61E38L635081,2008
good,United states,4 cylinders,gas,fwd,14630990837,nissan,sentra,146616,11990,compact,clean,automatic,sedan,3N1AB6AP3CL703504,4024
good,United states,4 cylinders,gas,fwd,14616098256,nissan,sentra,180778,13998,full-size,clean,automatic,sedan,3N1AB6AP1CL605264,4024
good,United states,4 cylinders,gas,fwd,7304606096,nissan,sentra,140522,3775,mid-size,clean,automatic,sedan,3N1AB61E27L616178,2007
good,United states,4 cylinders,gas,fwd,7309831477,nissan,sentra,104000,5400,mid-size,clean,automatic,sedan,3N1AB6AP9AL643919,2010
good,United states,4 cylinders,gas,fwd,7307745927,nissan,sentra,169110,6995,mid-size,clean,automatic,sedan,3N1AB7AP1FY232675,2015
good,United states,4 cylinders,gas,fwd,7313885424,nissan,sentra,95595,7995,mid-size,clean,automatic,sedan,3N1AB7AP5GL680402,2016
good,United states,4 cylinders,gas,fwd,7307380552,nissan,sentra,109667,8500,mid-size,clean,automatic,sedan,3N1AB7APXJY246843,2018
good,United states,4 cylinders,gas,fwd,7307352132,nissan,sentra,111000,5800,mid-size,clean,automatic,sedan,JHMBB2256TC002411,2010
good,United states,4 cylinders,gas,fwd,14611134063,nissan,sentra,250178,11190,sub-compact,clean,automatic,sedan,3N1AB6AP5BL696120,4022
good,United states,4 cylinders,gas,fwd,7314015865,nissan,sentra 2.0,211365,3295,full-size,clean,automatic,sedan,3N1AB61E67L652858,2007
good,United states,4 cylinders,gas,fwd,7315698132,nissan,sentra 2.0 sr,75980,7250,mid-size,clean,automatic,sedan,3N1AB6APXCL610527,2012
good,United states,4 cylinders,gas,fwd,7316875190,nissan,sentra s,155050,1950,mid-size,clean,automatic,sedan,3N1AB6AP4AL621665,2010
good,United states,4 cylinders,gas,fwd,7309714406,nissan,sentra sl,158369,6595,mid-size,clean,automatic,sedan,3N1AB7AP6DL670845,2013
good,United states,4 cylinders,gas,fwd,7314712237,nissan,sentra sr,62112,7995,mid-size,clean,automatic,sedan,3N1AB6AP8CL735820,2012
good,United states,4 cylinders,gas,fwd,7316736576,nissan,sentra sr 4dr,95640,6890,compact,clean,automatic,sedan,3N1AB6AP8BL668747,2011
good,United states,4 cylinders,gas,fwd,7313918100,nissan,sentra sr turbo sedan,20753,16995,compact,clean,manual,sedan,3N1CB7AP1HY410709,2017
good,United states,4 cylinders,gas,fwd,7316602264,nissan,sentra sv,107886,6395,mid-size,clean,automatic,sedan,3N1AB7AP2EL665000,2014
good,United states,4 cylinders,gas,fwd,7313143750,nissan,sentra sv,123236,85,mid-size,clean,automatic,sedan,3N1AB7AP6DL735953,2013
good,United states,4 cylinders,gas,fwd,7315150035,nissan,sentra sv,59328,7800,mid-size,rebuilt,automatic,sedan,3N1AB7AP6FY297621,2015
good,United states,4 cylinders,gas,fwd,21947240122,nissan,sentra sv sedan 4d,288075,17397,compact,clean,automatic,sedan,3N1AB7AP4FL693768,6045
good,United states,4 cylinders,gas,fwd,7313766161,nissan,versa,160000,2499,compact,clean,automatic,hatchback,3N1BC13E39L450113,2009
good,United states,4 cylinders,gas,fwd,7312897796,nissan,versa,104118,7995,compact,clean,automatic,sedan,3N1CC1AP1AL377594,2010
good,United states,4 cylinders,gas,fwd,7308223181,nissan,versa,109621,5495,compact,clean,automatic,sedan,3N1CN7AP4EL814555,2014
good,United states,4 cylinders,gas,fwd,7316156993,nissan,versa,64500,5800,compact,clean,automatic,wagon,3N1BC1CP9BL513917,2011
good,United states,4 cylinders,gas,fwd,7314003027,nissan,versa,152928,5995,compact,clean,manual,sedan,3N1CN7APXEL875442,2014
good,United states,4 cylinders,gas,fwd,7307351414,nissan,versa,168000,5400,full-size,clean,automatic,sedan,3N1BC1CP7BL405053,2011
good,United states,4 cylinders,gas,fwd,7307350560,nissan,versa,91000,6950,mid-size,clean,automatic,sedan,3N1CN7AP2DL839176,2013
good,United states,4 cylinders,gas,fwd,7316602875,nissan,versa note,99960,5795,mid-size,clean,automatic,hatchback,3N1CE2CP5EL373471,2014
good,United states,4 cylinders,gas,fwd,14615350780,nissan,versa note s,164520,14996,compact,clean,manual,hatchback,3N1CE2CP0GL406637,4032
good,United states,4 cylinders,gas,fwd,7316012610,nissan,versa note sv,83542,7400,compact,clean,automatic,hatchback,3N1CE2CP6FL365428,2015
good,United states,4 cylinders,gas,fwd,7313664703,nissan,versa note sv,36437,10999,compact,clean,automatic,hatchback,3N1CE2CPXEL401135,2014
good,United states,4 cylinders,gas,fwd,7315993391,nissan,versa s,95953,4995,mid-size,clean,automatic,sedan,3N1CN7AP0EL844622,2014
good,United states,4 cylinders,gas,fwd,7309883232,nissan,versa s,105328,5985,mid-size,clean,automatic,sedan,3N1CN7AP6FL818222,2015
good,United states,4 cylinders,gas,fwd,14617285950,nissan,versa sv,148840,14940,sub-compact,clean,automatic,sedan,3N1CN7AP5HL862473,4034
good,United states,4 cylinders,gas,fwd,7316898236,nissan,versa sv sedan 4d,77980,6995,compact,clean,automatic,sedan,3N1CN7APXCL822625,2012
good,United states,4 cylinders,gas,fwd,7315833278,nissan,versa sv.1.6,58310,3995,compact,rebuilt,automatic,sedan,3N1CN7AP2CL852766,2012
good,United states,4 cylinders,gas,fwd,7315366320,pontiac,g6,95007,5000,mid-size,clean,automatic,sedan,1G2ZG57B294226879,2009
good,United states,4 cylinders,gas,fwd,7314758413,pontiac,g6,38000,7900,mid-size,clean,automatic,sedan,1G2ZJ57B394272240,2009
good,United states,4 cylinders,gas,fwd,7311126873,pontiac,solstice,47338,10499,compact,clean,manual,convertible,1G2MB33BX6Y102575,2006
good,United states,4 cylinders,gas,fwd,7303462708,pontiac,sunfire,68500,2800,mid-size,clean,automatic,coupe,1G2JB12F347366171,2004
good,United states,4 cylinders,gas,fwd,21935228552,pontiac,vibe,259464,20964,compact,clean,automatic,hatchback,5Y2SL62873Z475909,6009
good,United states,4 cylinders,gas,fwd,7312413410,pontiac,vibe,192393,3999,compact,clean,automatic,hatchback,5Y2SL65806Z437910,2006
good,United states,4 cylinders,gas,fwd,7308292096,pontiac,vibe,129342,3,compact,clean,automatic,hatchback,5Y2SM67079Z457824,2009
good,United states,4 cylinders,gas,fwd,7314860386,pontiac,vibe,110509,5495,compact,clean,automatic,wagon,5Y2SP6E09AZ420174,2010
good,United states,4 cylinders,gas,fwd,7314957181,pontiac,vibe,129000,5999,mid-size,clean,automatic,wagon,5Y2SP67879Z432628,2009
good,United states,4 cylinders,gas,fwd,7308220184,pontiac,vibe 1.8l,126513,5495,compact,clean,automatic,hatchback,5Y2SP6E82AZ402394,2010
good,United states,4 cylinders,gas,fwd,7311514485,pontiac,vibe sport wagon,140272,6995,compact,clean,automatic,hatchback,5Y2SL65836Z453213,2006
